season,matches,innings,runs,batting_average,strike_rate,fours,sixes,fifties,hundreds,highest_score,catches,wickets,bowling_average,economy_rate,bowling_strike_rate,best_bowling,highest_score_num,highest_score_notout,best_bowling_wickets,best_bowling_runs,player_id,_outlier,total_runs,total_wickets,batting_impact,bowling_impact,consistency_score,overall_performance_score,performance_category,career_matches,career_innings,career_runs,career_wickets,career_fifties,career_hundreds,career_catches,seasons_played
2023,16,15,231,25.67,158.21,12,15,0,0,45*,10,0,0.0,0.0,0.0,,45,1,0,0,719,0,1151,0,0.7821965632199791,0.0,3.913549269682574,1.5475059010177838,Poor,66,59,1151,0,2,0,32,6
2024,13,11,241,30.13,158.55,14,15,0,0,45*,6,0,0.0,0.0,0.0,,45,1,0,0,719,0,1151,0,0.959901222815887,0.0,3.913549269682574,1.6185877647850653,Poor,66,59,1151,0,2,0,32,6
2025,12,9,187,62.33,185.14,16,14,1,0,50*,7,0,0.0,0.0,0.0,,50,1,0,0,719,0,1151,0,1.7992152233681382,0.0,3.913549269682574,1.95431336467024,Poor,66,59,1151,0,2,0,32,6
2026,16,15,305,33.89,188.27,22,23,1,0,70*,3,0,0.0,0.0,0.0,,70,1,0,0,719,0,1151,0,1.622544643669177,0.0,3.913549269682574,1.8836451328613237,Poor,66,59,1151,0,2,0,32,6
2011,2,2,10,5.0,38.46,0,0,0,0,8,0,0,0.0,0.0,0.0,,8,0,0,0,720,0,10,0,0.0016033318127543,0.0,3.231727729217035,1.0201709025050956,Poor,2,2,10,0,0,0,0,1
2021,1,1,2,2.0,50.0,0,0,0,0,2,0,0,0.0,0.0,0.0,,2,0,0,0,721,0,45,0,0.0001667531798108,0.0,2.3912123537927212,0.7544346142231991,Poor,6,6,45,0,0,0,3,3
2022,2,2,24,12.0,126.31,4,0,0,0,21,1,0,0.0,0.0,0.0,,21,0,0,0,721,0,45,0,0.0303301352952967,0.0,2.3912123537927212,0.7664999670573281,Poor,6,6,45,0,0,0,3,3
2026,3,3,19,6.33,105.55,2,1,0,0,19,2,0,0.0,0.0,0.0,,19,0,0,0,721,0,45,0,0.0105842398702309,0.0,2.3912123537927212,0.7586016088952002,Poor,6,6,45,0,0,0,3,3
2014,3,1,4,4.0,100.0,1,0,0,0,4,0,0,0.0,0.0,0.0,,4,0,0,0,722,0,120,41,0.0013340254316833,0.0,3.569108193827717,1.1264983096288306,Poor,47,20,120,41,0,0,3,8
2015,7,3,13,13.0,144.44,1,0,0,0,7*,0,6,41.16,8.82,28.0,3/24,7,1,3,24,722,0,120,41,0.0203525255767641,0.4702694986077039,3.569108193827717,1.2751865591204856,Poor,47,20,120,41,0,0,3,8
2016,11,4,30,10.0,157.89,1,2,0,0,25,0,9,36.55,7.65,28.66,3/24,25,0,3,24,722,0,120,41,0.0394929889928354,0.915868674516628,3.569108193827717,1.4165224971182555,Poor,47,20,120,41,0,0,3,8
2017,3,1,7,7.0,233.33,0,1,0,0,7,0,3,32.0,9.6,20.0,3/24,7,0,3,24,722,0,120,41,0.0095325871945028,0.2778686534689852,3.569108193827717,1.2131383302880139,Poor,47,20,120,41,0,0,3,8
2018,8,4,52,26.0,113.04,5,1,0,0,36*,0,5,52.2,9.0,34.8,3/24,36,1,3,24,722,0,120,41,0.1274245078387983,0.3028283320428979,3.569108193827717,1.2677830020632612,Poor,47,20,120,41,0,0,3,8
2019,3,1,9,0.0,100.0,0,0,0,0,9*,0,1,118.0,13.11,54.0,3/24,9,1,3,24,722,0,120,41,7.5038930240371e-12,0.0183930951397766,3.569108193827717,1.1314826279961074,Poor,47,20,120,41,0,0,3,8
2021,3,1,3,3.0,60.0,0,0,0,0,3,0,3,31.66,7.91,24.0,3/24,3,0,3,24,722,0,120,41,0.0004502335839735,0.3408579076454242,3.569108193827717,1.2284021650814698,Poor,47,20,120,41,0,0,3,8
2022,9,5,2,0.5,16.66,0,0,0,0,1*,3,14,19.64,7.85,15.0,20/3,1,1,20,3,722,0,120,41,1.3890540092162395e-05,2.583785206318746,3.569108193827717,1.9011058167932102,Poor,47,20,120,41,0,0,3,8
2009,12,12,237,23.7,124.73,18,8,0,0,41*,0,5,21.6,7.2,18.0,2/14,41,1,2,14,723,0,676,6,0.5841329956463912,0.9147939192105438,3.045849020565745,1.468980842474711,Poor,43,40,676,6,2,0,0,5
2010,14,14,307,34.11,119.45,23,12,2,0,78*,0,0,0.0,0.0,0.0,,78,1,0,0,723,0,676,6,1.0429185046372471,0.0,3.045849020565745,1.3780568703988145,Poor,43,40,676,6,2,0,0,5
2011,8,7,65,10.83,127.45,5,5,0,0,36,0,0,0.0,0.0,0.0,,36,0,0,0,723,0,676,6,0.0748041646897225,0.0,3.045849020565745,0.9908111348070504,Poor,43,40,676,6,2,0,0,5
2012,2,2,15,7.5,78.94,1,1,0,0,10,0,0,0.0,0.0,0.0,,10,0,0,0,723,0,676,6,0.0074044664482478,0.0,3.045849020565745,0.9638512555374203,Poor,43,40,676,6,2,0,0,5
2013,7,5,52,10.4,89.65,8,0,0,0,23,0,1,15.0,7.5,12.0,2/14,23,0,2,14,723,0,676,6,0.0404232382682323,0.2529222247692389,3.045849020565745,1.0529354316071018,Poor,43,40,676,6,2,0,0,5
2020,2,2,18,9.0,90.0,1,1,0,0,10,0,0,0.0,0.0,0.0,,10,0,0,0,724,0,18,0,0.0121563067058286,0.0,3.231727729217035,1.0243920924581043,Poor,2,2,18,0,0,0,0,1
2018,5,4,23,7.66,82.14,3,0,0,0,18,0,6,19.66,11.6,10.16,3/29,18,0,3,29,725,0,127,13,0.0120657807418707,0.748599030080251,2.4067056902531143,0.988661695630199,Poor,13,10,127,13,1,0,0,3
2020,5,4,83,83.0,133.87,5,3,1,0,54*,0,3,69.33,11.44,36.33,3/29,54,1,3,29,725,0,127,13,0.7689242760038832,0.1076250938986655,2.4067056902531143,1.0991129127700772,Poor,13,10,127,13,1,0,0,3
2021,3,2,21,21.0,123.52,2,0,0,0,21,0,4,26.0,9.17,17.0,3/29,21,0,3,29,725,0,127,13,0.0454171624420501,0.4773718662540195,2.4067056902531143,0.9206340992304289,Poor,13,10,127,13,1,0,0,3
2024,4,3,48,16.0,88.88,7,1,0,0,20,1,0,0.0,0.0,0.0,,20,0,0,0,726,0,48,0,0.0569127263402239,0.0,3.2529291426445974,1.0489831779296273,Poor,4,3,48,0,0,0,1,1
2011,5,5,75,15.0,129.31,9,2,0,0,27,0,0,0.0,0.0,0.0,,27,0,0,0,727,0,75,0,0.1212910508267954,0.0,3.263529849358378,1.0780787665163383,Poor,5,5,75,0,0,0,0,1
2016,3,3,54,27.0,135.0,3,2,0,0,37,0,0,0.0,0.0,0.0,,37,0,0,0,728,0,1556,3,0.1641101403402643,0.0,3.417017382186808,1.1436278942813287,Poor,53,52,1556,3,10,1,3,5
2017,7,7,151,30.2,139.81,9,6,1,0,75*,0,2,40.5,10.12,24.0,2/30,75,1,2,30,728,0,1556,3,0.531577083770556,0.1388461921926324,3.417017382186808,1.3322685291225946,Poor,53,52,1556,3,10,1,3,5
2024,15,15,567,40.5,191.55,64,32,4,1,102,0,0,0.0,0.0,0.0,,102,0,0,0,728,0,1556,3,3.667451360106609,0.0,3.417017382186808,2.5449643807865305,Average,53,52,1556,3,10,1,3,5
2025,13,12,374,31.17,162.6,50,15,3,0,76,3,0,0.0,0.0,0.0,,76,0,0,0,728,0,1556,3,1.5804220125864767,0.0,3.417017382186808,1.7101526426132891,Poor,53,52,1556,3,10,1,3,5
2026,15,15,410,27.33,170.12,46,23,2,0,76,0,1,7.0,7.0,6.0,7/1,76,0,7,1,728,0,1556,3,1.589362591020126,0.5806887808602134,3.417017382186808,1.88793550806703,Poor,53,52,1556,3,10,1,3,5
2017,6,1,5,0.0,62.5,0,0,0,0,5*,0,5,43.2,9.06,28.6,4/18,5,1,4,18,729,0,93,135,2.6055184135963397e-12,0.3634942727217783,4.6458301843974406,1.5746919392329068,Poor,117,31,93,135,0,0,11,10
2018,14,1,0,0.0,0.0,0,0,0,0,0*,0,18,25.88,8.84,17.55,4/18,0,1,4,18,729,0,93,135,8.337658905498946e-31,2.2386978386480525,4.6458301843974406,2.1372530084471855,Average,117,31,93,135,0,0,11,10
2019,5,3,7,7.0,175.0,0,1,0,0,6,0,5,32.6,8.57,22.8,4/18,6,0,4,18,729,0,93,135,0.0071495425323011,0.5092266157785247,4.6458301843974406,1.6212714591152295,Poor,117,31,93,135,0,0,11,10
2020,15,1,0,0.0,0.0,0,0,0,0,0*,0,25,18.28,7.97,13.76,4/18,0,1,4,18,729,0,93,135,8.337658905498946e-31,4.882530979655709,4.6458301843974406,2.930402949956332,Average,117,31,93,135,0,0,11,10
2021,14,4,1,0.0,25.0,0,0,0,0,1*,0,13,31.23,7.9,23.69,4/18,1,1,4,18,729,0,93,135,2.08441474805265e-13,1.4992835940113156,4.6458301843974406,1.9154287352780723,Poor,117,31,93,135,0,0,11,10
2022,16,8,40,20.0,137.93,2,1,0,0,17*,2,16,30.75,7.93,23.25,18/2,17,1,18,2,729,0,93,135,0.0920010635025085,1.8669865407885553,4.6458301843974406,2.062540044565053,Average,117,31,93,135,0,0,11,10
2023,10,4,16,16.0,114.28,1,1,0,0,15,3,13,24.0,8.21,17.53,29/3,15,0,29,3,729,0,93,135,0.0243923881214676,1.877277458615958,4.6458301843974406,2.0385838497848137,Average,117,31,93,135,0,0,11,10
2024,16,5,14,7.0,87.5,2,0,0,0,12,4,16,27.68,8.3,20.0,22/3,12,0,22,3,729,0,93,135,0.0071495425276028,1.9815969101004112,4.6458301843974406,2.062982546968205,Average,117,31,93,135,0,0,11,10
2025,16,2,2,2.0,66.66,0,0,0,0,1*,1,22,23.5,8.96,15.72,26/4,1,1,26,4,729,0,93,135,0.0002223153393127,2.9729412073305808,4.6458301843974406,2.3576149449673074,Average,117,31,93,135,0,0,11,10
2026,5,2,8,8.0,200.0,0,1,0,0,7*,1,2,94.0,11.62,48.5,41/1,7,1,41,1,729,0,93,135,0.0106722034262527,0.0520997366493284,4.6458301843974406,1.4855424598697802,Poor,117,31,93,135,0,0,11,10
2022,2,2,2,1.0,50.0,0,0,0,0,2,0,0,0.0,0.0,0.0,,2,0,0,0,730,0,980,4,8.33765903223136e-05,0.0,3.142144064402471,0.9913015064300108,Poor,46,43,980,4,5,0,24,5
2023,2,2,25,12.5,80.64,2,0,0,0,20,0,1,14.0,7.0,12.0,14/1,20,0,14,1,730,0,980,4,0.0210109004696759,0.2903443906374954,3.142144064402471,1.0867758330775266,Poor,46,43,980,4,5,0,24,5
2024,14,13,378,54.0,190.9,24,26,3,0,71*,7,3,5.0,7.5,4.0,11/2,71,1,11,2,730,0,980,4,3.2488945252817443,2.27630000471275,3.142144064402471,2.9737159653379903,Average,46,43,980,4,5,0,24,5
2025,14,13,300,50.0,150.75,25,11,0,0,41*,10,0,0.0,0.0,0.0,,41,1,0,0,730,0,980,4,1.8853531205709295,0.0,3.142144064402471,1.7454094032681458,Poor,46,43,980,4,5,0,24,5
2026,14,13,275,34.38,127.31,18,9,2,0,60*,7,0,0.0,0.0,0.0,,60,1,0,0,730,0,980,4,1.0035643114369135,0.0,3.142144064402471,1.392693879967255,Poor,46,43,980,4,5,0,24,5
2020,5,2,21,21.0,175.0,2,1,0,0,20*,0,3,64.0,11.29,34.0,2/37,20,1,2,37,731,0,54,16,0.0643458826681468,0.1181372486330825,2.8038327276244246,0.9457188867407046,Poor,22,8,54,16,0,0,4,3
2025,10,4,7,7.0,87.5,0,0,0,0,3,2,9,37.77,10.62,21.33,44/3,3,0,44,3,731,0,54,16,0.0035747712663548,0.6384259334194619,2.8038327276244246,1.0774970474841234,Poor,22,8,54,16,0,0,4,3
2026,7,2,26,13.0,185.71,0,3,0,0,25,2,4,68.75,11.95,34.5,24/1,25,0,24,1,731,0,54,16,0.0523354683377042,0.1385348046050999,2.8038327276244246,0.9470339877988176,Poor,22,8,54,16,0,0,4,3
2017,5,3,8,2.66,72.72,0,1,0,0,6,0,5,30.6,8.57,21.4,2/31,6,0,2,31,732,0,8,5,0.0012902373809743,0.5425094011126494,3.263529849358378,1.1928312613570522,Poor,5,3,8,5,0,0,0,1
2009,2,2,11,5.5,68.75,0,1,0,0,11,0,1,40.0,6.66,36.0,1/30,11,0,1,30,733,0,11,1,0.0034679450109684,0.1068083719730108,3.231727729217035,1.0529592593434962,Poor,2,2,11,1,0,0,0,1
2013,2,1,7,7.0,50.0,1,0,0,0,7,0,0,0.0,0.0,0.0,,7,0,0,0,734,0,7,0,0.0020427264380921,0.0,3.231727729217035,1.020346660355055,Poor,2,1,7,0,0,0,0,1
2008,6,4,39,13.0,205.26,1,5,0,0,24,0,12,15.33,8.17,11.25,4/23,24,0,4,23,735,0,39,12,0.0867673649472149,2.726192674668471,3.274130556072159,1.8854713525788327,Poor,6,4,39,12,0,0,0,1
2010,7,1,3,0.0,75.0,0,0,0,0,3*,0,6,30.66,7.66,24.0,4/24,3,1,4,24,736,0,208,144,1.8759732602406365e-12,0.7269253973907202,5.935739514270838,2.0906555279008434,Average,148,52,208,144,0,0,7,14
2011,7,2,1,1.0,20.0,0,0,0,0,1*,0,2,84.5,9.38,54.0,4/24,1,1,4,24,736,0,208,144,1.6675318152841907e-05,0.0717976058022894,5.935739514270838,1.8941238607473565,Poor,148,52,208,144,0,0,7,14
2012,17,3,2,1.0,28.57,0,0,0,0,1*,0,19,23.84,7.42,19.26,4/24,1,1,4,24,736,0,208,144,4.7641383717317035e-05,3.0562083388834655,5.935739514270838,2.789459466202599,Average,148,52,208,144,0,0,7,14
2013,16,8,38,38.0,100.0,3,1,0,0,12*,0,16,31.75,8.78,21.68,4/24,12,1,4,24,736,0,208,144,0.1203957946708105,1.633131851434647,5.935739514270838,2.410675781661575,Average,148,52,208,144,0,0,7,14
2014,12,1,2,2.0,50.0,0,0,0,0,2,0,11,33.36,8.15,24.54,4/24,2,0,4,24,736,0,208,144,0.0001667531798108,1.1511940770868458,5.935739514270838,2.2180028329535073,Average,148,52,208,144,0,0,7,14
2015,12,4,29,29.0,207.14,5,1,0,0,24*,0,10,38.2,9.09,25.2,4/24,24,1,4,24,736,0,208,144,0.1452459702912944,0.8194307664660045,5.935739514270838,2.176505526653346,Average,148,52,208,144,0,0,7,14
2016,9,2,9,9.0,180.0,0,1,0,0,7*,0,10,23.4,9.0,15.6,4/24,7,1,4,24,736,0,208,144,0.0121563067119068,1.351080248983292,5.935739514270838,2.282764505870518,Average,148,52,208,144,0,0,7,14
2017,14,4,10,0.0,76.92,0,0,0,0,4*,0,17,24.11,8.45,17.11,4/24,4,1,4,24,736,0,208,144,6.413327237356883e-12,2.374294103273835,5.935739514270838,2.584866139173382,Average,148,52,208,144,0,0,7,14
2018,14,5,3,0.75,27.27,0,0,0,0,1*,0,20,20.9,7.86,15.95,4/24,1,1,4,24,736,0,208,144,5.1157791500804736e-05,3.4641817966715767,5.935739514270838,2.9118529099797525,Average,148,52,208,144,0,0,7,14
2019,11,7,25,12.5,100.0,3,1,0,0,14,0,8,46.37,9.8,28.37,4/24,14,0,4,24,736,0,208,144,0.0260551841135559,0.5009176422001539,5.935739514270838,2.0332752750457255,Average,148,52,208,144,0,0,7,14
2020,2,1,0,0.0,0.0,0,0,0,0,0*,0,0,0.0,0.0,0.0,,0,1,0,0,736,0,208,144,8.337658905498946e-31,0.0,5.935739514270838,1.8725779089009544,Poor,148,52,208,144,0,0,7,14
2022,12,7,55,13.75,137.5,4,4,0,0,21,3,16,21.18,7.06,18.0,23/4,21,0,23,4,736,0,208,144,0.0866986251102714,3.0445901470954166,5.935739514270838,2.8206344021256315,Average,148,52,208,144,0,0,7,14
2023,8,5,19,9.5,105.55,1,0,0,0,6*,3,1,189.0,9.94,114.0,27/1,6,1,27,1,736,0,208,144,0.0158847201760173,0.0151457689594263,5.935739514270838,1.8834755276482915,Poor,148,52,208,144,0,0,7,14
2024,7,2,12,12.0,80.0,0,1,0,0,10*,1,8,26.25,10.0,15.75,22/2,10,1,22,2,736,0,208,144,0.0096049830763437,0.8671619064436814,5.935739514270838,2.136568473800606,Average,148,52,208,144,0,0,7,14
2022,14,4,4,4.0,50.0,0,0,0,0,3*,3,22,20.18,9.03,13.4,25/5,3,1,25,5,737,0,23,27,0.0006670127159083,3.4352099135308203,2.214887964032561,1.729571739780441,Poor,22,6,23,27,0,0,4,2
2023,8,2,19,19.0,237.5,1,2,0,0,19*,1,5,43.4,10.85,24.0,32/2,19,1,32,2,737,0,23,27,0.0714850031192788,0.3021273554655659,2.214887964032561,0.8179741694338105,Poor,22,6,23,27,0,0,4,2
2011,2,2,2,1.0,16.66,0,0,0,0,2,0,0,0.0,0.0,0.0,,2,0,0,0,738,0,300,0,2.7781079906513993e-05,0.0,2.780705161477748,0.8772543007543325,Poor,21,20,300,0,1,0,0,6
2012,2,2,36,18.0,105.88,2,3,0,0,18,0,0,0.0,0.0,0.0,,18,0,0,0,738,0,300,0,0.0572048779075155,0.0,2.780705161477748,0.9001251394625053,Poor,21,20,300,0,1,0,0,6
2013,9,9,158,17.55,100.0,17,4,0,0,41,0,0,0.0,0.0,0.0,,41,0,0,0,738,0,300,0,0.2311949439600674,0.0,2.780705161477748,0.96972116581393,Poor,21,20,300,0,1,0,0,6
2014,1,1,2,2.0,22.22,0,0,0,0,2,0,0,0.0,0.0,0.0,,2,0,0,0,738,0,300,0,7.410511312647638e-05,0.0,2.780705161477748,0.877272830367602,Poor,21,20,300,0,1,0,0,6
2015,6,5,102,20.4,122.89,13,2,1,0,58,0,0,0.0,0.0,0.0,,58,0,0,0,738,0,300,0,0.2132018691375208,0.0,2.780705161477748,0.9625239358921086,Poor,21,20,300,0,1,0,0,6
2016,1,1,0,0.0,0.0,0,0,0,0,0*,0,0,0.0,0.0,0.0,,0,1,0,0,738,0,300,0,8.337658905498946e-31,0.0,2.780705161477748,0.877243188322381,Poor,21,20,300,0,1,0,0,6
2025,3,3,68,22.67,212.5,5,6,0,0,37,2,0,0.0,0.0,0.0,,37,0,0,0,739,0,197,0,0.273126281248668,0.0,2.613430306837103,0.9337226522591401,Poor,10,10,197,0,1,0,8,2
2026,7,7,129,18.43,201.56,6,14,1,0,65,6,0,0.0,0.0,0.0,,65,0,0,0,739,0,197,0,0.3995429939199328,0.0,2.613430306837103,0.9842893372770793,Poor,10,10,197,0,1,0,8,2
2016,6,6,127,21.16,127.0,14,3,0,0,30,0,0,0.0,0.0,0.0,,30,0,0,0,740,0,127,0,0.2845556608093429,0.0,3.274130556072159,1.146728869261885,Poor,6,6,127,0,0,0,0,1
2025,2,1,1,0.0,100.0,0,0,0,0,1*,1,1,53.0,13.25,24.0,40/1,1,1,40,1,741,0,1,1,8.337658989709301e-13,0.0405179783789301,3.231727729217035,1.0316849632824925,Poor,2,1,1,1,0,0,1,1
2008,6,6,155,31.0,117.42,22,1,1,0,52,0,0,0.0,0.0,0.0,,52,0,0,0,742,0,282,0,0.4704133003446691,0.0,2.683989507085327,1.0348971292897806,Poor,20,20,282,0,1,0,0,4
2009,5,5,19,3.8,57.57,1,1,0,0,10,0,0,0.0,0.0,0.0,,10,0,0,0,742,0,282,0,0.0034655929589746,0.0,2.683989507085327,0.8481180465222821,Poor,20,20,282,0,1,0,0,4
2010,6,6,64,12.8,106.66,7,1,0,0,22,0,0,0.0,0.0,0.0,,22,0,0,0,742,0,282,0,0.0728510218057816,0.0,2.683989507085327,0.8758722180332507,Poor,20,20,282,0,1,0,0,4
2011,3,3,44,14.66,104.76,3,2,0,0,36,0,0,0.0,0.0,0.0,,36,0,0,0,742,0,282,0,0.0563412218468371,0.0,2.683989507085327,0.8692682980562768,Poor,20,20,282,0,1,0,0,4
2022,5,4,5,2.5,38.46,0,0,0,0,2*,1,3,54.66,9.19,35.66,21/2,2,1,21,2,743,0,10,30,0.000400832954391,0.1699321801222155,2.869537516292375,0.956407569892683,Poor,31,10,10,30,0,0,7,4
2023,5,2,3,0.0,150.0,0,0,0,0,2*,3,5,29.2,9.12,19.2,30/2,2,1,30,2,743,0,10,30,3.751946520231144e-12,0.5342343726506766,2.869537516292375,1.0655378943618354,Poor,31,10,10,30,0,0,7,4
2024,10,2,1,0.0,100.0,0,0,0,0,1*,1,11,25.09,9.2,16.36,27/3,1,1,27,3,743,0,10,30,8.337658989709301e-13,1.355950103399871,2.869537516292375,1.3120526133389117,Poor,31,10,10,30,0,0,7,4
2026,11,2,1,0.0,33.33,0,0,0,0,1*,2,11,35.45,10.26,20.72,24/2,1,1,24,2,743,0,10,30,2.7789417418259816e-13,0.8605351153209504,2.869537516292375,1.1634281170636376,Poor,31,10,10,30,0,0,7,4
2026,16,16,776,48.5,237.3,63,72,5,1,103,2,0,0.0,0.0,0.0,,103,0,0,0,744,0,776,0,7.446382180308504,0.0,3.3801376232099685,4.044902062375156,Good,16,16,776,0,5,1,2,1
2025,7,7,252,36.0,206.55,18,24,1,1,101,0,0,0.0,0.0,0.0,,101,0,0,0,745,0,252,0,1.5623285356272452,0.0,3.28473126278594,1.6611822774957705,Poor,7,7,252,0,1,1,0,1
2012,8,2,1,0.5,33.33,0,0,0,0,1,0,8,33.87,8.74,23.25,3/16,1,0,3,16,746,0,50,38,1.3894708987024084e-05,0.768958443301381,2.8269210068436017,1.122516226563669,Poor,38,11,50,38,0,0,0,6
2014,10,3,35,0.0,102.94,2,1,0,0,17*,0,16,18.68,8.15,13.75,3/16,17,1,3,16,746,0,50,38,3.003975128212312e-11,2.990370596975678,2.8269210068436017,1.7889343141279612,Poor,38,11,50,38,0,0,0,6
2015,6,1,6,6.0,200.0,0,1,0,0,6,0,3,59.0,10.21,34.66,3/16,6,0,3,16,746,0,50,38,0.0060031144322697,0.1417042951629211,2.8269210068436017,0.9367356701972247,Poor,38,11,50,38,0,0,0,6
2017,6,2,4,4.0,40.0,0,0,0,0,4,0,7,23.28,8.15,17.14,3/16,4,0,3,16,746,0,50,38,0.0005336101727533,1.0497767923542591,2.8269210068436017,1.2069696173805857,Poor,38,11,50,38,0,0,0,6
2019,5,1,3,0.0,42.85,0,0,0,0,3*,0,4,29.0,9.66,18.0,3/16,3,1,3,16,746,0,50,38,1.071806056124706e-12,0.4062790046516297,2.8269210068436017,1.013706837194387,Poor,38,11,50,38,0,0,0,6
2020,3,2,1,1.0,10.0,0,0,0,0,1,0,0,0.0,0.0,0.0,,1,0,0,0,746,0,50,38,8.337659080589782e-06,0.0,2.8269210068436017,0.8918264709839819,Poor,38,11,50,38,0,0,0,6
2020,13,3,10,5.0,66.66,0,0,0,0,7*,0,17,20.94,6.84,18.35,5/20,7,1,5,20,747,0,31,89,0.0027789417219565,3.3771912394352372,3.656991499710301,2.1679586400753132,Average,79,15,31,89,0,0,9,6
2021,17,3,2,2.0,50.0,0,0,0,0,2*,0,18,24.88,6.58,22.66,5/20,2,1,5,20,747,0,31,89,0.0001667531798108,3.1284970311029796,3.656991499710301,2.0923055022344306,Average,79,15,31,89,0,0,9,6
2022,11,4,12,0.0,66.66,2,0,0,0,10*,2,6,55.33,8.51,39.0,22/1,10,1,22,1,747,0,31,89,6.6694601182451185e-12,0.3625772348210162,3.656991499710301,1.2624628629104278,Poor,79,15,31,89,0,0,9,6
2023,14,2,1,1.0,11.11,0,0,0,0,1,3,20,21.45,8.14,15.8,15/4,1,0,15,4,747,0,31,89,9.263139237609768e-06,3.2592509893776898,3.656991499710301,2.131468693661451,Average,79,15,31,89,0,0,9,6
2025,13,1,1,0.0,100.0,0,0,0,0,1*,2,17,22.52,7.66,17.64,22/3,1,1,22,3,747,0,31,89,8.337658989709301e-13,2.8040856658874964,3.656991499710301,1.994915391495585,Poor,79,15,31,89,0,0,9,6
2026,11,2,5,2.5,83.33,1,0,0,0,5,2,11,32.72,8.78,22.36,14/3,5,0,14,3,747,0,31,89,0.000868471401059,1.0894928546777838,3.656991499710301,1.4808849372067918,Poor,79,15,31,89,0,0,9,6
2021,10,10,370,41.11,128.47,37,14,4,0,67,0,3,23.0,8.11,17.0,2/29,67,0,2,29,749,0,1677,3,1.6292774595155015,0.4576274610995429,4.124139047557687,2.0900623247944248,Average,69,62,1677,3,13,1,16,6
2022,12,12,182,16.55,107.69,17,7,1,0,50*,4,0,0.0,0.0,0.0,,50,1,0,0,749,0,1677,3,0.270451184273258,0.0,4.124139047557687,1.4092435770484835,Poor,69,62,1677,3,13,1,16,6
2023,14,14,404,28.86,145.84,32,21,2,1,104,3,0,0.0,0.0,0.0,,104,0,0,0,749,0,1677,3,1.417746134420876,0.0,4.124139047557687,1.8681615566486127,Poor,69,62,1677,3,13,1,16,6
2024,15,13,370,46.25,158.79,35,19,4,0,70,4,0,0.0,0.0,0.0,,70,0,0,0,749,0,1677,3,2.2655869482689157,0.0,4.124139047557687,2.2072978818486924,Average,69,62,1677,3,13,1,16,6
2025,11,7,142,20.29,139.21,15,4,1,0,60,4,0,0.0,0.0,0.0,,60,0,0,0,749,0,1677,3,0.334414384016484,0.0,4.124139047557687,1.4348288569201886,Poor,69,62,1677,3,13,1,16,6
2026,7,6,209,52.25,186.6,21,13,1,0,73*,1,0,0.0,0.0,0.0,,73,1,0,0,749,0,1677,3,1.6989803054048829,0.0,4.124139047557687,1.9806552249297216,Poor,69,62,1677,3,13,1,16,6
2008,11,10,288,36.0,137.14,22,15,2,0,71*,0,2,68.5,9.78,42.0,2/23,71,1,2,23,750,0,985,6,1.185504639513685,0.0849454425624482,3.669024698031357,1.6571713548695906,Poor,64,54,985,6,3,0,0,6
2009,16,13,124,11.27,108.77,6,3,0,0,32,0,4,30.5,8.13,22.5,2/23,32,0,2,23,750,0,985,6,0.126735666851377,0.4589962306892697,3.669024698031357,1.3458790025540062,Poor,64,54,985,6,3,0,0,6
2010,6,5,34,8.5,79.06,3,1,0,0,24,0,0,0.0,0.0,0.0,,24,0,0,0,750,0,985,6,0.0190501665781113,0.0,3.669024698031357,1.165105933418692,Poor,64,54,985,6,3,0,0,6
2011,14,14,336,28.0,120.0,30,13,1,0,60,0,0,0.0,0.0,0.0,,60,0,0,0,750,0,985,6,0.9412883402378384,0.0,3.669024698031357,1.5340012025136875,Poor,64,54,985,6,3,0,0,6
2012,10,7,132,22.0,104.76,8,5,0,0,36,0,0,0.0,0.0,0.0,,36,0,0,0,750,0,985,6,0.2536507940301205,0.0,3.669024698031357,1.2589461843056555,Poor,64,54,985,6,3,0,0,6
2014,7,5,71,23.66,112.69,8,0,0,0,27,0,0,0.0,0.0,0.0,,27,0,0,0,750,0,985,6,0.1578347374981906,0.0,3.669024698031357,1.22061976173121,Poor,64,54,985,6,3,0,0,6
2008,9,8,145,18.12,133.02,21,3,1,0,54,0,1,22.0,11.0,12.0,1/22,54,0,1,22,752,0,145,1,0.2913984675433309,0.117577480597712,3.3059326762135015,1.1947720125502845,Poor,9,8,145,1,1,0,0,1
2017,4,4,101,50.5,134.66,12,1,1,0,63*,0,0,0.0,0.0,0.0,,63,1,0,0,754,0,1233,9,0.5726582032594224,0.0,4.492162845685883,1.6462287223466638,Poor,77,65,1233,9,7,0,11,9
2018,13,11,212,53.0,143.24,11,11,1,0,54*,0,1,58.0,11.6,30.0,2/19,54,1,2,19,754,0,1233,9,1.3419000439705222,0.0422915432729072,4.492162845685883,1.9666129212925916,Poor,77,65,1233,9,7,0,11,9
2019,15,14,244,20.33,126.42,11,12,0,0,40*,0,1,70.0,8.75,48.0,2/19,40,1,2,19,754,0,1233,9,0.5228620428168503,0.0464551025418179,4.492162845685883,1.6402467889381622,Poor,77,65,1233,9,7,0,11,9
2020,7,5,97,24.25,101.04,10,1,1,0,52*,0,4,20.5,6.22,19.75,2/19,52,1,2,19,754,0,1233,9,0.1981622565750445,0.8925966612945903,4.492162845685883,1.764209341943309,Poor,77,65,1233,9,7,0,11,9
